"V1","V2","V3","V4","V5","V6","V7","V8","V9"
"NULL","5266","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",103,0,"filler_gram","NULL","¿A cuál de los camareros que trabajan en la cervecería han visto borracho por la calle Dato?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",103,0,"filler_gram","NULL","NULL","5"
"NULL","141685","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",54,0,"wh_long","24","¿A qué arquitecta que contrató la promotora inmobiliaria le han parado la obra por no tener permiso?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",54,0,"wh_long","24","NULL","4"
"NULL","5275","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",124,0,"filler_gram","NULL","Los cuadros estaban iluminados por dos lámparas enormes pero aún así no se podían apreciar los detalles.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",124,0,"filler_gram","NULL","NULL","6"
"NULL","9088","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",121,0,"filler_gram","NULL","Harry le ha dicho a Ron que después de la comida quiere ir a tomar un helado.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",121,0,"filler_gram","NULL","NULL","6"
"NULL","4411","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",150,0,"filler_ungram","NULL","¿Es cierto que los manifestantes ha cortado el acceso al palacio de la Moncloa con neumáticos ardiendo?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",150,0,"filler_ungram","NULL","NULL","6"
"NULL","8484","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",104,0,"filler_gram","NULL","¿A qué ha venido el cliente que se ha ido montando un espectáculo e insultando al encargado?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",104,0,"filler_gram","NULL","NULL","1"
"NULL","4230","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",34,0,"wh_long","4","¿A qué actriz que aparece en la película le han dedicado la canción como muestra de admiración?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",34,0,"wh_long","4","NULL","4"
"NULL","8986","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",157,0,"filler_ungram","NULL","A Pablo no parece normal que haya que pedir el voto por correo dos meses antes.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",157,0,"filler_ungram","NULL","NULL","6"
"NULL","4886","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",154,0,"filler_ungram","NULL","A Vitoria turistas llegan que quieren ver la catedral pero normalmente se quedan a dormir en Bilbao.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",154,0,"filler_ungram","NULL","NULL","2"
"NULL","9851","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",172,0,"filler_ungram","NULL","Ibon ha comprado velas aromáticos para ponerlas alrededor de la bañera y darle una sorpresa a Leire.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",172,0,"filler_ungram","NULL","NULL","6"
"NULL","12653","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",63,0,"local_short","9","A la ministra le han publicado el libro que criticó duramente la oposición después de mucha polémica.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",63,0,"local_short","9","NULL","6"
"NULL","4480","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",129,0,"filler_ungram","NULL","¿A Juan le han dicho que tiene que trabajar el lunes por recuperar horas o puede descansar?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",129,0,"filler_ungram","NULL","NULL","5"
"NULL","8001","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",126,0,"filler_gram","NULL","El acusado se negó a responder ninguna pregunta y el juez pidió que se sentara de nuevo.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",126,0,"filler_gram","NULL","NULL","6"
"NULL","9747","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",142,0,"filler_ungram","NULL","¿María le ha preguntado a su madre dónde había ido a recoger la blusa a la lavandería?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",142,0,"filler_ungram","NULL","NULL","6"
"NULL","3404","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",100,0,"wh_short","22","¿A qué enfermera le han enseñado el tratamiento que recomendó el equipo médico para tratar dolores musculares?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",100,0,"wh_short","22","NULL","4"
"NULL","12469","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",164,0,"filler_ungram","NULL","Varios de los vecinos estaban viendo por la ventana y cuchicheaban mientras veían cómo ardía el contenedor.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",164,0,"filler_ungram","NULL","NULL","6"
"NULL","10460","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",133,0,"filler_ungram","NULL","¿A cuántos de los asistentes ha parecido interesante incluir una mesa redonda sobre el maltrato infantil?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",133,0,"filler_ungram","NULL","NULL","5"
"NULL","9932","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",122,0,"filler_gram","NULL","No era la primera vez que estallaba una discusión durante el desayuno por culpa de la guerra.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",122,0,"filler_gram","NULL","NULL","6"
"NULL","4666","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",42,0,"wh_long","12","¿A qué fugitiva que buscaba la Guardia Civil le han quitado el botín cuando cruzaba la frontera?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",42,0,"wh_long","12","NULL","6"
"NULL","5735","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",140,0,"filler_ungram","NULL","¿Es verdad que Yolanda le ha pedido al técnico una cita y ella le ha dado largas?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",140,0,"filler_ungram","NULL","NULL","3"
"NULL","12088","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",160,0,"filler_ungram","NULL","Jon sabe que las galletas que compra en el supermercado no son las más apropiados para él.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",160,0,"filler_ungram","NULL","NULL","6"
"NULL","6069","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",119,0,"filler_gram","NULL","Miren quiere que los candidatos que estén interesados en el puesto manden su currículum por correo electrónico.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",119,0,"filler_gram","NULL","NULL","6"
"NULL","4650","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",13,0,"local_long","7","A la cantante que critican las asociaciones feministas le han boicoteado el disco por sus letras machistas.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",13,0,"local_long","7","NULL","6"
"NULL","5389","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",131,0,"filler_ungram","NULL","¿A cuánto está las patatas de guisar y los pimientos de Guernica en el mercado de Bilbao?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",131,0,"filler_ungram","NULL","NULL","2"
"NULL","7895","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",138,0,"filler_ungram","NULL","¿Dónde ha puesto al banquero el sobre que le entregó el político ayer cuando visitó la sucursal?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",138,0,"filler_ungram","NULL","NULL","5"
"NULL","9403","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",29,0,"local_long","23","A la profesora que ensuciaron bastante los niños le han lavado la chaqueta en la tintorería nueva.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",29,0,"local_long","23","NULL","4"
"NULL","7351","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",107,0,"filler_gram","NULL","¿Para quién has comprado las galletas que están encima de la mesa del comedor en una caja?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",107,0,"filler_gram","NULL","NULL","4"
"NULL","10312","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",168,0,"filler_ungram","NULL","Idoia ha tenido un bebé y ahora no tiene tiempo para morder con sus compañeros de trabajo.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",168,0,"filler_ungram","NULL","NULL","1"
"NULL","11022","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",146,0,"filler_ungram","NULL","¿Cuál de los socios del gimnasio ha oído cómo el monitor insultaba los alumnos en clase?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",146,0,"filler_ungram","NULL","NULL","2"
"NULL","9665","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",84,0,"wh_short","6","¿A qué ejecutiva le han rechazado la propuesta que apoya la junta directiva en la última votación?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",84,0,"wh_short","6","NULL","3"
"NULL","5786","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",114,0,"filler_gram","NULL","¿Es posible que los cientifícos se hayan equivocado y que la tierra no gire alrededor del Sol?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",114,0,"filler_gram","NULL","NULL","7"
"NULL","5850","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",120,0,"filler_gram","NULL","El frutero que vende papayas en la plaza de abastos nació en Cuba pero lleva aquí años.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",120,0,"filler_gram","NULL","NULL","6"
"NULL","6722","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",118,0,"filler_gram","NULL","A la policía le parece raro que el ministro no quiera presentar su declaración de la renta.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",118,0,"filler_gram","NULL","NULL","6"
"NULL","9954","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",17,0,"local_long","11","A la pasajera que retuvo el guarda jurado le han perdido la maleta al llegar al aeropuerto.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",17,0,"local_long","11","NULL","6"
"NULL","6183","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",167,0,"filler_ungram","NULL","Luis no sabe si prefiriese los yogures de limón o las natillas de vainilla con galleta María.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",167,0,"filler_ungram","NULL","NULL","6"
"NULL","8282","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",163,0,"filler_ungram","NULL","Para las deshauciados el tener que volver a casa de sus padres es un proceso muy traumático.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",163,0,"filler_ungram","NULL","NULL","7"
"NULL","7218","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",139,0,"filler_ungram","NULL","¿Por qué a los italianos da tanto asco que se le ponga piña a la pizza?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",139,0,"filler_ungram","NULL","NULL","4"
"NULL","7033","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",46,0,"wh_long","16","¿A qué modelo que querían muchas agencias internacionales le han pospuesto el evento por el mal tiempo?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",46,0,"wh_long","16","NULL","5"
"NULL","6541","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",123,0,"filler_gram","NULL","Lorena y Jone se hicieron muy amigas durante el Erasmus y ahora se ven todos los años.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",123,0,"filler_gram","NULL","NULL","7"
"NULL","6604","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",111,0,"filler_gram","NULL","¿Quién crees que ha podido llevarse las llaves de la puerta principal del almacén sin darse cuenta?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",111,0,"filler_gram","NULL","NULL","7"
"NULL","9001","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",109,0,"filler_gram","NULL","¿Juan piensa que estamos enfadados porque no ha venido a cenar o porque ya no le llamamos?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",109,0,"filler_gram","NULL","NULL","6"
"NULL","17883","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",55,0,"local_short","1","A la abogada le han entregado la documentación que buscaba el secretario judicial para que la archive.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",55,0,"local_short","1","NULL","3"
"NULL","12774","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",171,0,"filler_ungram","NULL","Los expertos dicen que los productos de Mercadona fuesen de una calidad similar a los de marca.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",171,0,"filler_ungram","NULL","NULL","2"
"NULL","6955","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",159,0,"filler_ungram","NULL","Todos los bailarines que fueron seleccionadas para el programa tienen muchos años de experiencia a sus espaldas.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",159,0,"filler_ungram","NULL","NULL","5"
"NULL","8701","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",173,0,"filler_ungram","NULL","Mucha gente opta por regalar ramos de flores como detalle cuando él mismo se va de una empresa.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",173,0,"filler_ungram","NULL","NULL","1"
"NULL","6701","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",38,0,"wh_long","8","¿A qué concursante que eligieron todos los espectadores le han hecho la pregunta para llevarse el bote?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",38,0,"wh_long","8","NULL","4"
"NULL","6471","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",174,0,"filler_ungram","NULL","Tanto los ancianos como los niños pequeños estoy dentro de la población de riesgo cuando hace calor.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",174,0,"filler_ungram","NULL","NULL","2"
"NULL","16938","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",158,0,"filler_ungram","NULL","A menudo perdemos la noción del tiempo cuando estáis haciendo algo divertido con nuestra pareja o amigos.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",158,0,"filler_ungram","NULL","NULL","7"
"NULL","4664","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",166,0,"filler_ungram","NULL","La gata de la vecina de debajo tiene la costumbre de esconderse detrás del sofá del portal.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",166,0,"filler_ungram","NULL","NULL","6"
"NULL","4375","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",92,0,"wh_short","14","¿A qué periodista le han dado el programa que temen todos los políticos por su gran profesionalidad?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",92,0,"wh_short","14","NULL","3"
"NULL","4002","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",169,0,"filler_ungram","NULL","Mikel opina que a Laura debe de faltar todavía un poco para defender su tesis doctoral.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",169,0,"filler_ungram","NULL","NULL","2"
"NULL","6107","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",127,0,"filler_ungram","NULL","¿Al niño han castigado por decir palabrotas o por romper los juguetes que eran del profesor?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",127,0,"filler_ungram","NULL","NULL","2"
"NULL","3521","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",162,0,"filler_ungram","NULL","Parece que la presidenta quieren que los trabajadores que han hecho huelga sea penalizados de alguna manera.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",162,0,"filler_ungram","NULL","NULL","2"
"NULL","2849","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",96,0,"wh_short","18","¿A qué administrativa le han dado el contrato que investiga la policía anticorrupción para que lo oculte?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",96,0,"wh_short","18","NULL","4"
"NULL","6568","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",105,0,"filler_gram","NULL","¿A quién crees que han pillado robando latas de cerveza en el centro comercial de la esquina?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",105,0,"filler_gram","NULL","NULL","2"
"NULL","45092","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",117,0,"filler_gram","NULL","A muchos de los nadadores no les hizo gracia que el ayuntamiento decidiera cerrar la piscina municipal.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",117,0,"filler_gram","NULL","NULL","6"
"NULL","4618","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",141,0,"filler_ungram","NULL","¿Cómo sabe Edurne que todos los pedidos que se ha hecho hoy se tienen que entregar mañana?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",141,0,"filler_ungram","NULL","NULL","4"
"NULL","8370","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",71,0,"local_short","17","A la cocinera le han copiado el postre que elogian los críticos culinarios sin que diera permiso.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",71,0,"local_short","17","NULL","4"
"NULL","19169","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",144,0,"filler_ungram","NULL","¿El jefe sería capaz con dejar a su familia y fugarse con el dinero de la empresa?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",144,0,"filler_ungram","NULL","NULL","6"
"NULL","5437","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",106,0,"filler_gram","NULL","¿A qué protectora de animales ha ido David para adoptar un perro para que le haga compañía?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",106,0,"filler_gram","NULL","NULL","6"
"NULL","7157","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",108,0,"filler_gram","NULL","¿Por qué bastantes adolescentes creen que todas las decisiones que toman sus padres son para hacerles rabiar?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",108,0,"filler_gram","NULL","NULL","6"
"NULL","7231","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",80,0,"wh_short","2","¿A qué chica le han confiscado la mochila que registró la policía secreta porque puede ser peligrosa?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",80,0,"wh_short","2","NULL","4"
"NULL","4684","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",145,0,"filler_ungram","NULL","¿Qué coche Asier ha visto merodeando por la zona a la misma hora que explotó la bomba?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",145,0,"filler_ungram","NULL","NULL","2"
"NULL","5103","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",148,0,"filler_ungram","NULL","¿Por qué Alain insiste en seguir querido ser DJ cuando todos opinan que se le da fatal?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",148,0,"filler_ungram","NULL","NULL","1"
"NULL","26000","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",153,0,"filler_ungram","NULL","Al hospital faltan recursos y por eso los pacientes que llegan a urgencias tienen que esperar.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",153,0,"filler_ungram","NULL","NULL","2"
"NULL","3635","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",156,0,"filler_ungram","NULL","Al conserje lo han pillado robando en la oficina del director general cuando no habían nadie alrededor.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",156,0,"filler_ungram","NULL","NULL","4"
"NULL","9576","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",75,0,"local_short","21","A la empresaria le han enseñado el plan que boicotearon las grandes empresas para que lo evalúe.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",75,0,"local_short","21","NULL","4"
"NULL","9340","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",136,0,"filler_ungram","NULL","¿María ha descubierto que los contratos que firmaron la constructora no cumplen con la nueva normativa europea?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",136,0,"filler_ungram","NULL","NULL","4"
"NULL","18084","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",152,0,"filler_ungram","NULL","Al cocinero han despedido porque los clientes que vinieron ayer han puesto una reclamación contra él.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",152,0,"filler_ungram","NULL","NULL","2"
"NULL","3718","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",151,0,"filler_ungram","NULL","A veces los estudiantes que menos estudian son lo que dan más trabajo en la evaluación final.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",151,0,"filler_ungram","NULL","NULL","6"
"NULL","4455","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",21,0,"local_long","15","A la señora que visitaron los trabajadores sociales le han embargado el piso porque no tiene recursos.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",21,0,"local_long","15","NULL","6"
"NULL","4778","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",128,0,"filler_ungram","NULL","¿A veces piensas que las estrellas que brilla mucho en el cielo por la noche son ovnis?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",128,0,"filler_ungram","NULL","NULL","3"
"NULL","3370","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",149,0,"filler_ungram","NULL","¿Por dónde tienen que ir Andrea si quiere llegar a la plaza de la catedral cuanto antes?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",149,0,"filler_ungram","NULL","NULL","6"
"NULL","7418","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",132,0,"filler_ungram","NULL","¿A qué edad empieza a consumir bebidas alcohólicas los jóvenes en ciudades grandes como Madrid o Barcelona?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",132,0,"filler_ungram","NULL","NULL","4"
"NULL","14838","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",88,0,"wh_short","10","¿A qué escritora le han censurado la novela que elogian los críticos literarios porque habla de corrupción?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",88,0,"wh_short","10","NULL","2"
"NULL","6972","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",147,0,"filler_ungram","NULL","¿Adónde Josu suele ir cuando se va en coche los fines de semana sin avisar a nadie?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",147,0,"filler_ungram","NULL","NULL","2"
"NULL","11453","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",161,0,"filler_ungram","NULL","La alcaldesa ha decretado que todos los bares que no tenga licencia tienen que cerrar de noche.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",161,0,"filler_ungram","NULL","NULL","6"
"NULL","7487","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",135,0,"filler_ungram","NULL","¿Qué crees que ha dicho el alcalde con el casino que han construido junto a la playa?",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",135,0,"filler_ungram","NULL","NULL","4"
"NULL","7934","",NA,NA,"","","",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",67,0,"local_short","13","A la famosa le han cancelado la serie que admiran todos los adolescentes por no tener audiencia.",""
"1550873182","e53213498a1992613cc82f3e4906fd4c","AcceptabilityJudgment",67,0,"local_short","13","NULL","5"
"NULL","8613","",NA,NA,"","","",""
